text,label,corpus_code
Stop the hollowing out of Canadian industries by strengthening the Investment Canada Act.,1,62320_200810
A more constructive tone in recent international gatherings is cause for optimism.,1,62420_200601
Our men and women were sent to the war zone of Afghanistan with improper camouflage uniforms.,2,62623_200406
"Vancouver 2010– Liberals recognize the importance of Canada’s athletes, their commitment to excellence and their perseverance.",0,62420_200601
Our economy is drawing great reviews from international economic analysts.,1,62420_200406
Improve relations with the provinces and clarify federal and provincial roles.,0,62623_200406
"Mandatory installation of solar hot water systems and pre-wiring for solar PV on all new buildings, and whenever a house is sold.",0,62110_200810
"Green Party MPs will: Honour Canada's fiduciary responsibility and the aboriginal rights, treaty rights and other rights of aboriginal peoples, including their inherent rights of self-government.",2,62110_200810
8) Reduce Drug Addictions,1,62110_200810
and to make our air and water cleaner.,0,62420_200810
"Physical activity is an important cornerstone of health promotion. With the 2010 Olympics coming to Vancouver/Whistler, Canada has a unique opportunity to showcase our top-notch amateur sport athletes to the world.",0,62623_200406
"Once fully implemented, the improvement will result in an increase of roughly 7% to the income of GIS recipients.",0,62420_200406
"Respect for international law and international conventions are not only the baseline for moral activity but is, in fact, the foundation of a just and sane world.",1,62110_200810
The tourism sector in Canada is unique in that it makes a significant contribution to every region’s cultural and economic well-being.,2,62110_200810
We will ensure that Canada continues to adapt to the new realities of the modern world and the new challenges posed by failed and fragile states.,2,62420_200406
Withdraw all government funding supports and guarantees for new nuclear plants.,2,62110_200810
Create restorative justice and healing approaches that provide indigenous youth better opportunities and choices.,0,62320_200810
"Thus, the Liberal Party of Canada has gravely damaged the federation within Quebec due to its conduct,",0,62320_200601
It goes beyond creating jobs and foreign exchange revenue.,2,62110_200810
Close to one million Canadians have been diagnosed with Multiple Chemical Sensitivities.,1,62110_200810
"A carbon tax will send that signal and generate the revenue to cut income taxes, allow “income splitting” and fund the anti-poverty policies outlined later in Vision Green.",0,62110_200810
"In a few short years, for the first time ever, the number of workers leaving the workforce will exceed those entering it.",1,62320_200601
"In fact, virtually every program of every level of government is manifested in a community – programs that provide shelter to the disadvantaged; that support culture; that help the integration of new immigrants; that make our streets safer.",0,62420_200601
"It’s been more than two years since the government introduced the Pledge to Africa legislation to send drugs to developing countries to support the fight against HIV/AIDS, tuberculosis and malaria.",1,62320_200601
"In addition, New Democrats will work with provinces and territories to protect education and research from privatization.",1,62320_200601
"Without supports, their claims are “False advertising”.",2,62320_200601
"Participate in international efforts to bring peace, justice and stability to the Darfur region of Sudan and to the Democratic Republic of Congo.",1,62320_200810
"– Provide income, education and training support for up to three years to workers affected by environmental change.",0,62320_200601
A Conservative Government will not initiate or support any legislation to regulate abortion.,0,62623_200810
"European-style private care that substitutes for publicly provided services is used by less than 20% of people in Germany, Sweden and other European Union countries, and includes prohibitions against doctors working in both systems.",1,62320_200601
"A Liberal government will focus on improving energy conservation and efficiency; transforming the energy economy through innovation; and increasing the supply of clean conventional sources of energy, as well as new forms of renewable energy.",0,62420_200601
"This initiative builds on and incorporates the recent $920million Canada-Ontario Immigration Agreement, and assures that federal financial support of social and labour force services for immigrants is equitable right across Canada.",0,62420_200601
"A re-elected Liberal government will continue to implement with provinces, territories, and municipalities, a national strategy to promote a healthier Canada, key elements of which are summarized in the box below.",0,62420_200601
"Dedicating some of the recent increases in Sport Canada funding to increase access to programs for women, persons with disabilities and Aboriginal Canadians.",0,62320_200406
Some countries now doubt the UN’s ability to prevent war.,0,62110_200810
"Stay positive, friendly, but firm.",0,62110_200810
"The projection takes into account, for example, substantial explicit commitments to increase health and social transfers to provinces",0,62420_200406
We will now work to persuade as many countries as possible to follow Canada’s example so that the Convention can come into force as soon as possible.,1,62420_200601
"* Provide student loan forgiveness incentives for graduating doctors, nurses, paramedics and other health care professionals who agree to staff rural facilities and family practice clinics where recruitment is currently a problem.",1,62110_200810
Canadians consistently make clear choices at the ballot box.,2,62320_200406
"Yet, what political party is addressing the threat?",2,62110_200810
A re-elected Conservative Government will also commit to pursuing bilateral agreements with provinces to address the wrongs of the residential schools era for Aboriginals attending similar schools not covered by the Indian Residential Schools Settlement Agreement.,1,62623_200810
"Today, drugs are the fastest growing component of health care costs.",1,62420_200406
High-speed access to the information highway – Broadband technology is one of the genuinely transformative technologies of our generation and Canada boasts among the world’s highest penetrations of broadband service.,0,62420_200601
"– This new 50/50 Planwill be available to any student pursuing a first degree or diploma from an accredited university, community college or other post-secondary program in Canada.",1,62420_200601
Establish a fair minimum wage of $10 and index it to inflation.,1,62320_200810
Much of the innovative spark in the economy comes from small business entrepreneurs.,0,62420_200406
"We will: – As finances permit, reserve all revenue generated by Employment Insurance premiums for unemployment insurance benefits.",0,62320_200601
"To help low- income Canadians in particular, and as part of the Liberal 30/50 Plan to reduce poverty in Canada by 30 per cent and cut child poverty in half within five years, we will reform the tax system to make it fairer to working Canadians.",0,62420_200810
Canadians must demand better for the brave men and women who put their lives on the line to protect us.,2,62623_200406
The funding for social housing needs to be dramatically increased.,1,62110_200810
We will not allow partisan politics to get in the way of good ideas and needed action.,2,62110_200810
Require all appliances to meet Energy Star standards by 2015.,0,62110_200810
"Effective governance and institutional restructuring underpin our collective ability to build capacity, ensure greater self-reliance and transform the quality of life of Aboriginal peoples.",2,62420_200406
"While he was in office, Paul Martin’s own shipping company, Canada Steamship Lines, was charged with polluting Halifax Harbour.",0,62623_200406
"Access to housing should be free from discrimination, including, but not limited to, ethnicity, race, cultural background, language, class, income, age, gender, sexuality, marital status, religion, political or other opinion, ability, health, status or other personal characteristic or circumstance.",0,62110_200810
"A Conservative government will: Limit individual donations to parties or candidates to a maximum of $1,000.",0,62623_200601
* Establish and fund a special program to provide grants to non-profit societies setting up palliative care hospices.,1,62110_200810
"Canada has perhaps the world’s richest combined endowment of energy, forests, fish, and minerals.",0,62420_200601
"Currently, 10-25% of acute-care beds are occupied by seniors who are stuck waiting for long-term care beds.",1,62320_200601
"Increasingly, national and international studies document significant stress on Canadian children and their parents.",0,62110_200810
"and that provinces should be given the right to opt out of the federal program with compensation,",0,62623_200601
"improving fitness,",1,62110_200810
"Yet within this environment of greater demand and competition for workers with advanced skills, the Liberal government has moved our country’s education system backward – allowing access to slip away from more and more young people.",1,62320_200601
* Support the role of international carbon credits.,1,62110_200810
The systems in Canada and the U.S. are nowhere near as advanced.,2,62420_200406
"5. Reaffirm long-established public policies to ensure that women have the right to safe therapeutic abortion services, in consultation with their physicians.",0,62320_200810
And we will ensure that the regulatory and tax systems are not barriers to venture investors.,2,62420_200406
p) Provides transitional assistance for those switching to certified organic farming practices;,0,62110_200810
We only have one Earth.,0,62110_200810
and because of the federal government’s record as an unreliable funding partner.,0,62320_200601
Prime Minister Martin has committed to annual meetings of First Ministers with jointly-determined agendas.,0,62420_200406
"While we cannot anticipate every contingency that may arise in the years ahead, we can, and we must, prepare for demographic change in Canada,",0,62420_200601
- Continue to enforce the compliance provisions of the Canada Health Act which entitle the federal government to withhold transfer payments to a province or territory provided there is recourse first to the Dispute Avoidance and Resolution procedure established formally in 2004.,0,62420_200601
"Savings and benefits are more than $3,000 per year for a typical, two-child Canadian family earning $80,000.",2,62623_200810
"With a federal government clearly committed to stable, predictable long-term funding, we can work with provinces, territories and municipalities to deliver a real deal.",0,62320_200406
The North is also experiencing unprecedented levels of development pressures.,0,62110_200810
"Strengthen the mandates of Independent Officers of Parliament, including the Auditor General and the Information Commissioner.",2,62110_200810
The bill was passed unanimously by Parliament.,1,62320_200810
"Yet, they have hardly been tapped.",0,62110_200810
"The people who work in these industries feed and house Canadians and the world, and act as stewards of our land and resources.",0,62623_200406
"After analyzing the recommendation of the Canadian Senate’s 2002 Special Committee on Drugs and the examples of strategies used by some European countries, the Green Party of Canada has come to the conclusion that it is time to legalize the adult use of marijuana.",0,62110_200810
"At the same time, the revenue generated through a carbon tax can be given back to Canadians in a manner that makes Canada’s tax system more progressive, more competitive and more rewarding for individuals and companies that succeed.",0,62420_200810
"Increasing and stabilizing funding for the CBC and Radio-Canada, recognizing the importance of public broadcasting in a large country in a larger world.",0,62320_200406
Many people find it hard to position the Green Party on the old political spectrum.,2,62110_200810
That debt burden drains support from essential government programs.,2,62110_200810
"Stabilize income for family farms, based on the fundamental principle that farmers in Canada and the United States should be able to compete on an equal playing field.",0,62320_200601
The Employment Insurance program should provide adequate income protection to Canadians in all regions in the event of unexpected income loss while ensuring fair eligibility requirements.,1,62623_200406
A Liberal government will launch a Peace and Nation-Building Initiative with three principal elements:,2,62420_200406
The Act will expand on the New Democrats’ Phthalate Control Act passed by the House of Commons in 2007.,1,62320_200810
Implement a “literacy lens” across federal departments to make literacy a government-wide priority.,1,62320_200810
"* Address drug addiction as a health problem by legalizing marijuana and focusing efforts on harm reduction, treatment and prevention.",1,62110_200810
"Prohibition, which has gone on for decades, has utterly failed and has not lead to reduced drug use in Canada.",0,62110_200810
"Mining also helps maintain Canada’s sovereignty by putting people, equipment and activity on the ground in our northern frontier.",0,62420_200601
We will ensure that consumer interests are protected,1,62623_200810
"We provided in the last budget new funding of $860 million over five years under the Tomorrow Starts Today initiative, in addition to the $740 million already invested since it was created by the Liberal government in 2001.",0,62420_200601
"This high-stress lifestyle is costing Canada’s already overburdened health care system more than $5 billion a year, according to the National Work-Life Conflict Study produced for Health Canada.",1,62110_200810
"China and India, once known primarily for cheap labour, are now in the race to the top.",1,62420_200601
"It will support the transition from jobs in older, higher-pollution energy systems.",0,62320_200810
Give grain farmers the freedom to make their own marketing and transportation decisions and to voluntarily participate in producer organizations.,0,62623_200406
A Conservative government led by Stephen Harper will: Work with provinces to build on the 2003 Health Accord on Health Renewal.,1,62623_200406
"Budget 2003 provided $2 billion to promote energy efficiency, renewable energy, sustainable transportation.",0,62420_200406
and creating new truth in labelling guidelines to make sure Canadians know what they are getting when food products are labelled Product of Canada” and Made in Canada”.,1,62623_200810
Attract and integrate growing numbers of new immigrants into Canada’s communities and economy,0,62420_200601
Even the government’s annual National Security Policy review released in April 2005 identified 12 government priorities that have still not been improved or addressed.,2,62623_200601
and advancing the development of common standards and objectives of mutual recognition by all provinces.,0,62623_200601
Ban the use of trust funds to finance candidates’ campaigns.,0,62623_200601
"Lack of access to affordable housing, affordable post-secondary education and affordable child care make the lives of women, who head up the majority of single-parent households, much more difficult.",0,62110_200810
Making employees and their pension plans the preferred creditors in the event of corporate bankruptcies.,1,62320_200406
The Green Party wants an end to corporate subsidies,2,62110_200810
We will allow the proceeds of a deceased individual's Registered Retirement Savings Plan (RRSP) or Registered Retirement Income Fund (RRIF) to be rolled over on a tax deferred basis to the Disability Savings Plan of a financially dependent infirm child or grandchild.,1,62623_200810
but to protect the Earth itself and the millions of people around the world whose very lives are at risk.,0,62420_200810
"We are one of the wealthiest nations on Earth,",2,62320_200810
"o) Minimizes the effects of climate change by encouraging farming methods that increase carbon sequestration and decrease water requirements, with financial rewards through domestic carbon trading;",0,62110_200810
"Even along the Windsor- Quebec corridor, passenger rail is increasingly infrequent and outmoded.",0,62110_200810
Call on both sides to immediately stop the killing of civilians and adhere to international law.,2,62110_200810
"Jack Layton and Canada’s NDP will fight AIDS by: Ensuring cheaper, generic drugs are available to Africa and the developing world for AIDS and all life-threatening illnesses, such as cancer, malaria and tuberculosis, and by reducing the length of patents for prescription drugs in Canada.",1,62320_200406
"– As part of a pan-Canadian apprenticeship strategy, a Liberal government will work with the provinces and territories to increase, over the next 10years, the number of apprenticeship graduates to 75, 000 annually from the current 37, 000.",1,62420_200601
We will advance a plan to address the most pressing conservation issues that fall within the federal government’s mandate.,0,62420_200601
"A Liberal government will work with its provincial and territorial partners – just as we did with the National Child Benefit – to give Canada’s children the start they need, the Foundation upon which their success, and ours as a nation, will be built.",2,62420_200406
We have a two- tiered justice system where people with money can work the system for their own advantage.,0,62110_200810
"Implementing public or non-profit-based home care, based on the successful Manitoba model.",1,62320_200406
So the New Deal is also about making this happen – about replicating the kind of practical co-operation illustrated by tripartite agreements pioneered in Vancouver and Winnipeg.,0,62420_200601
"Working with the auto sector, both business and workers, to create a dynamic Canadian auto policy that levels the playing field with our trading partners and reinvigorates the industry, which has fallen from fourth largest in the world in 1999 to seventh.",0,62320_200406
6) Recognize Environmental Sensitivities as a Health Care Issue,1,62110_200810
"It’s more of the status quo, more broken promises, more litigation – more denial of rights.",2,62320_200601
"Caregiver tax credit – We will increase the maximum amount that can be claimed under the credit from $10, 000 to $15, 000.",0,62420_200601
Implement a system of tax averaging to provide fair and equitable treatment for Canadian artists and cultural workers.,0,62320_200810
PROTECTING NATURE: Liberals are committed to safeguard the tremendous natural heritage that is Canada.,0,62420_200601
Canadians should not have to rely on long waits in hospital emergency rooms for after-hours care.,1,62420_200406
"The public share (70%) of Canada’s overall health care spending ranks us below countries such as the United Kingdom, Germany and France.",1,62320_200601
"The D’s are Diplomacy, Development and Defense.",1,62110_200810
"And when they are employed, earnings are almost 20% lower than for people without disabilities.",0,62420_200601
"A re-elected Conservative Government led by Stephen Harper will reduce the federal excise tax on diesel and aviation fuel by half - from four cents per litre to two cents per litre - reducing the price of transportation by truck, train, plane and ship, and helping to bring downward pressure on consumer prices.",1,62623_200810
A study comparing 12 specialties in 10 provinces showed that Canadians now wait an average of 17.7 weeks between referral from a general practitioner and treatment from a specialist – up from 9 weeks in 1993.,1,62623_200406
* Address smog-causing heat and pollution through solutions outlined in the climate change/Kyoto sections of this document.,0,62110_200810
"Revenue Neutral Tax Shifting taxes what society does not want, such as pollution, and removes taxes from what society does want, such as employment and creativity.",0,62110_200810
"In the four years following deep cuts in corporate taxes, there is no evidence this has had a positive impact on productivity.",0,62320_200601
"For Canada, this means we must be more vigilant close to home and prepared to do more far from home.",2,62420_200406
"Over the next five years, a Liberal government will provide long-term funding of $20million to ensure the Pearson Peacekeeping Centre can continue to offer training for peace operations that is relevant to the 21st century security environment.",1,62420_200601
today we believe we can incorporate the new objective of environmental sustainability into everything that we do.,0,62420_200810
Education and training programs must be funded,1,62320_200601
Support skills upgrades in the health sector through training leaves.,0,62320_200810
"Expand the coverage of home care including post-acute coverage, home mental health services and interventions, and palliative care for those in the last six months of their life.",1,62320_200601
A re-elected Conservative Government led by Stephen Harper will give self-employed Canadians the opportunity to access maternity and parental benefits.,1,62623_200810
Canada’s emissions are approaching 800 megatonnes (MT) a year.,0,62110_200810
while Canadian families and entrepreneurs struggle to get ahead against red tape and high taxes.,2,62623_200601
and institute new taxes on corporate activities that harm the environment.,0,62110_200810
and the major Infrastructure Surplus commitment to upgrade our sustainable infrastructure such as public transit through unanticipated government surpluses.,0,62420_200810
This translates to economic growth and more jobs.,0,62420_200406
COSEWIC’s determination would be the actual legal listing.,0,62110_200810
"At the same time, northern communities are facing tremendous challenges with respect to infrastructure, housing, skills development, preservation of Aboriginal languages and culture, and the environment.",0,62420_200601
"We will add further resources in support of our new initiative to bring a thousand additional family doctors into Canadian practice, many of whom will have been trained abroad.",1,62420_200601
"In fact, big city venture capital opportunities and services often lure entrepreneurs and inventors away from smaller communities with the promise of vital capital investment to realize their dreams and grow their businesses.",0,62110_200810
The measures put forward in the Liberal Platform are responsible and affordable.,2,62420_200601
"A Conservative government led by Stephen Harper will increase the maximum student loan limits, broaden the definition of eligible expenses, and increase family income thresholds.",1,62623_200406
and the elimination of predatory export practices and subsidies are key priorities,1,62320_200810
m) Establishes a federally funded community-guided school lunch programs across Canada to ensure that our children have daily access to healthy local food and can learn about sustainable food production and healthy eating;,1,62110_200810
* Fulfill the need to increase science capacity related to water issues by demanding the government:,0,62110_200810
This is a serious issue – and one that has been ignored for too long under the Liberals’ watch.,2,62320_200601
This registration will be used as the basis for party nomination and leadership contests.,0,62623_200406
Invest more in habitat protection and salmon enhancement.,0,62320_200810
Cracking down on unaccountable election slush funds.,0,62320_200406
All provinces benefit greatly from membership in a larger entity.,0,62420_200601
A re-elected Conservative Government will ensure that the Public Appointments Commission gets up and running.,0,62623_200810
Green technology has been called the greatest business opportunity of this century.,0,62110_200810
This will include ending unfair charges on incoming text messages.,1,62320_200810
It’s time for a government policy that reflects that commitment.,2,62420_200810
"These practices are cost-effective, deliver results and benefit people, the economy and the environment.",2,62110_200810
"Today, public health care is more complex – with new diagnostic equipment and procedures, surgeries and treatments and a host of new and expensive drugs – but the federal government’s share has declined to just 16 per cent, contributing enormously to overcrowded emergency rooms and long waiting lists.",0,62320_200406
"Ensure that all exemptions from the disclosure of government information are justified only on the basis of the harm or injury that would result from disclosure, not blanket exemption rules.",1,62623_200601
"Even with EVs and PHEVs, we will still require some liquid fuel, though possible as much as 80% less.",0,62110_200810
A re-elected Conservative Government will leverage these dramatic increases in defence procurement to ensure that new high- technology jobs are created in Canada through a combination of buying Canadian-made defence equipment and securing high-value industrial benefits when equipment is purchased abroad.,1,62623_200810
These are very relevant to the choice voters will make on January 23rd.,1,62420_200601
Subsidies to Canada’s oil and gas industry from 1996 to 2002 totalled $8.3 billion.,2,62110_200810
They need respite – temporary breaks from the emotional and physical exhaustion of round-the-clock responsibility.,1,62420_200406
A crucial part of reducing pollution and fighting global warming must be substantial new investments in renewable energy solutions.,0,62320_200810
Many people can pick and choose the employment they want – regardless of where in the world it takes them.,0,62320_200601
"Maintain a strong fiscal and investment climate by ensuring an internationally competitive tax system, especially relative to the United States,",2,62420_200601
"As Canada’s Presidency of the United Nations Framework Convention on Climate Change continues through 2006, a Liberal government would lead the implementation of this plan.",0,62420_200601
Infrastructure investments represent large commitments over long time periods and thus require extensive planning and lead time.,0,62420_200601
and repeat offenders to ensure that serious crime results in real punishment.,2,62623_200601
"Our ultimate goal is that all citizens of Canada exercise their right to choose – to stay with Canada, because it is a good country that together we can make better.",2,62320_200601
A Conservative government led by Stephen Harper will insist on accountability under the Health Accord.,1,62623_200406
Launching a dialogue on long-term cooperative action on climate change that will allow all countries in the UN Framework Convention – including the United-States – to explore the innovative solutions that will bring the world together to fight climate change.,0,62420_200601
"In conjunction with the provinces, allow for a mix of public and private health care delivery,",1,62623_200601
"Provide new, increased financial, political and logistical support to the UN/AU mission in Darfur",1,62110_200810
It also ensures that future generations will have even greater financial freedom to make their own choices.,2,62420_200406
Canada’s senior population is growing in both number and as a proportion of Canada’s total population.,0,62110_200810
"At the same time, the volume of Canada-US trade is destined to keep growing, putting increased pressure on north-south corridors like the Windsor-Detroit crossing – the world’s busiest.",2,62420_200601
Yet post-secondary students and their families continue to struggle with rising tuition costs and an increased debt burden.,1,62623_200406
"Reintroduce a minimum wage, initially set at $10 per hour, and indexed to inflation.",1,62320_200810
"In September 2000, the global community set specific targets – the UN Millennium Development Goals – to reduce poverty, hunger, disease, illiteracy, discrimination against women, and environmental deterioration by 2015.",1,62420_200601
"During the same period (1990 to 2002), British Columbia's salmon catch fell by 66 percent from 96,000 to 33,000 tonnes ($263.4 million to $51.6 million).",0,62110_200810
"Our home care program will give 100,000 more Canadian families access to home care.",0,62320_200810
"Our most recent budget, which laid out a comprehensive plan to combat climate change, was the “greenest” in Canadian history.",0,62420_200601
"This can be a strong disincentive to taking a job since the loss of benefits – both cash and services – can offset, or even more than offset, the new income.",0,62420_200601
"While campaign donations are regulated, it is still legal to give unrestricted amounts of money to political candidates during an election campaign, including MPs who are not cabinet ministers.",0,62623_200601
The RCMP truly is a national symbol.,2,62110_200810
working to foster hope and development in the poorest countries.,1,62420_200601
"Despite this impressive progress, much remains to be done.",1,62420_200601
Provinces and territories will report annually to their citizens on their progress in meeting wait time targets and other indicators of health system performance.,1,62420_200601
"In two world wars and through the foreign policy debates of the 1950s and 1960s, Canada played a key leadership role among Western democracies.",1,62623_200406
Growth in family income has stalled during Paul Martin’s time as Finance Minister and as Prime Minister.,0,62623_200601
Ratified the Kyoto Protocol.,0,62420_200406
Make the federal disability tax credit fully refundable and accessible to all CPP disability pensioners.,0,62320_200810
"We will invest in new energy solutions,",0,62320_200810
"Unbeknownst to most non-native Canadians, and even some First Nations, the ultimate disposition of land claims agreement is the extinguishment of aboriginal title.",2,62110_200810
c) Provide guidance to judges in order to make it clear that economic crimes are to be met with significant consequences.,2,62110_200810
"Costly negotiations with no results, self-government discussions that go nowhere, round tables that just go round and round, First Ministers’ Meetings to make commitments without mechanisms to guarantee delivery and accountability, and lofty promises in Speeches from the Throne that await budgets and lead to meetings and more promises.",2,62320_200601
Enshrine the Conflict of Interest Code into law.,2,62623_200601
"with policies, programs and incentives to encourage local transformation of raw materials into marketable products for Canadian and international consumption.",0,62320_200601
"The Martin government’s International Policy Statement, released in April 2005, sets out a comprehensive plan to sustain and guide that proactive momentum.",1,62420_200601
"We have already seen solid, tangible progress.",0,62420_200601
"We will provide enhanced support to agriculture and the agri-food industry,",0,62623_200406
We will base four of our soon-to-be-acquired new search and rescue aircraft – two in Yellowknife and two in Iqaluit.,2,62420_200601
Implement a Green Cover Crop Program to protect prairie farmers.,0,62623_200601
"If there is one characteristic that defines Canada, it is our ability to surmount great challenges.",2,62420_200810
Created the Canada Foundation for Innovation in 1997 to promote research at Canadian universities and hospitals.,0,62420_200406
Revitalize and modernize infrastructure at all levels of government by:,0,62320_200601
"Canada is on track to double aid to Africa by 2008-09, and by 2010 to double overall foreign aid over 2002 levels.",1,62623_200810
The Martin government has raised the issue persistently and forcefully at the highest levels of the US Government and has taken the case to the US media and public.,2,62420_200601
It will also take a major role in making sure our borders are open and security measures are reasonable and not unwarrantedly excessive.,1,62110_200810
This model has been very successfully applied in Sweden in the form of Technology Centres or “Incubators for Mutual Support and Shared Services.”,1,62110_200810
"Created, in co-operation with provinces and territories, the Early Childhood Development Initiative (2000) to provide greater access to good quality child care and early learning opportunities.",1,62420_200406
Our plan recognizes the needs of Aboriginal women.,0,62420_200601
"A re-elected Conservative Government led by Stephen Harper will continue our support for strategic industries, such as the aerospace and automotive sectors.",0,62623_200810
"In light of recent and on-going trade disputes, the time has come for the parties to NAFTA to take a new look at the treaty, and to find ways to make it work in the cause of fair trade.",2,62320_200601
"For Canada, although the competitive challenge is real, our wealth of resources, scientific and technical expertise and significant export capacity have placed tremendous opportunities within our grasp.",2,62420_200601
"We must act now so we don’t leave them a vastly degraded Canada, and a very inhospitable world.",2,62320_200810
"Canada is a nation, largely, of immigrants.",2,62320_200601
They are an extension of the values that set us apart from our political opponents and that guide our actions.,2,62420_200601
Expand the number of apprenticeable trades in Canada.,0,62320_200810
The Rwandan genocide must not be repeated through a failure of political will and heart.,1,62110_200810
Mandatory 2 kW solar PV system on all roofs two years after the price of solar falls to $2 per watt; and,0,62110_200810
"This housing program promises to generate the equivalent of 15, 000 jobs over the next 10 years.",0,62420_200601
Improving small business access to loans.,1,62320_200601
Many animals that live in intensive farming systems show signs of stress such as stereotypies (repetitive behaviours with no purpose) and aggression.,0,62110_200810
"Québec and the rest of Canada must work together as partners, in the true spirit of confederation,",0,62110_200810
"A re-elected Conservative Government led by Stephen Harper will introduce legislation to move closer towards representation by population in the House of Commons for Ontario, British Columbia and Alberta,",1,62623_200810
"Work to ensure that Canada does its part to achieve the Millennium Development Goals, including our commitment to meet the foreign aid target of 0.7% of gross national income within ten years, in keeping with the Make Poverty History campaign.",1,62320_200810
"Canada’s military has a proud history, built on the principles of defending human rights and promoting peace.",2,62320_200810
And we have worked with the BC poultry industry to help farmers and processors cope with the effects of avian influenza.,0,62420_200406
"A re-elected Conservative Government led by Stephen Harper will respect the jurisdiction of the provinces and territories in the Constitution Act, 1867,",2,62623_200810
a) Critically threatened habitats;,0,62110_200810
"Promoting Biofuels, Wind and Other Alternatives",0,62623_200810
Make big polluters pay.,0,62320_200810
How can we achieve the best possible economic result?,0,62110_200810
Support the goal of supply management to deliver a high-quality product to consumers for a fair price with a reasonable return to the producer.,1,62623_200406
that is accessible and affordable for all parents;,0,62420_200601
"We oppose any level of privatized, for-profit health care.",1,62110_200810
The CANDU reactor waste in India allowed that nation to join the nuclear club.,1,62110_200810
The proportion of the workforce covered by a pension plan continues to shrink.,1,62320_200601
"* Support development of more sustainable ways of harvesting marine resources, including value-added processing and developing environmentally friendly biochemical and pharmaceutical products.",0,62110_200810
"Trade agreements also impact on human rights, labour standards, cultural diversity, environmental laws and even constitutional rights.",1,62110_200810
"In 2001, the Auditor General said the military needed an immediate infusion of over $1 billion per year simply to maintain equipment safety and replace outdated equipment.",2,62623_200406
These young people have the potential to make a significant contribution to Canada’s society and economic growth,0,62420_200601
"This summer, First Ministers will meet again to hammer out a fix for our medicare system – they’ll stay at it as long as it takes.",1,62420_200406
- by: Establishing a new Comptroller General of Canada – a chief monitor to oversee all government expenditure and make sure it is done according to the rules.,0,62420_200406
u) Establishes greenhouse gas emission targets for all components of the agri-food system,0,62110_200810
"Sadly, too often, too many seniors still get the short end of society’s stick.",2,62320_200601
"In 1996, the global level reached over 6 billion tonnes of carbon from fossil fuel burning.",0,62110_200810
A crucial part of reducing pollution and fighting global warming must be substantial new investments in renewable energy solutions.,0,62320_200810
"And in so doing, build a richer, greener, fairer Canada.",2,62420_200810
– turning bright ideas into jobs and growth.,0,62420_200406
Crackdown on gun smuggling.,2,62623_200406
"b) Cover regulation of all substances shown to be a significant risk of human health including those causing cancer, immuno-suppression, endocrine disruption, neuro- toxicity and/or mutations;",1,62110_200810
Canada’s Arab and Muslim communities are subjects of dangerous stereotypes.,0,62320_200406
The Conservatives broke their election promise and these investors lost over $30 billion.,2,62110_200810
– balanced budgets;,2,62420_200406
"Canadians want to take our place on the world stage, building a more equal world.",2,62320_200406
"It will enable our military to assume a bigger role in bringing peace, security and democracy to troubled nations.",2,62420_200406
"Paul Martin has: Been a key player at the IMF and World Bank, which are directly linked to significant reductions in the developing world’s ability to prevent and treat HIV/AIDS.",1,62320_200406
where having more does not supplant being more.,1,62110_200810
In the past twenty years the RCMP has become too politicized.,0,62110_200810
We will also create a scholarship program to support those who already have graduate degrees in engineering and the natural and health science to also acquire business and management training via MBA studies at Canadian universities.,1,62420_200601
Build on the strengths of every region in Canada – in particular on our resource-based and major manufacturing sectors for which the new world economy presents some challenges but even greater opportunities.,0,62420_200601
This will include legislating financial reforms to provide enhanced access to capital for community economic development,0,62320_200601
"Developing clean, renewable energy sources is one of the greatest contributions Canada can make to the global effort to come to grips with environmental sustainability by reducing the emissions that threaten the global climate, and slowing the consumption of non-renewable fossil fuels.",0,62420_200406
"We raised the ceiling on student loans, established grants to first-year students of modest means and created and funded a Learning Bond to help low-income families save for college or university.",1,62420_200406
"to protect our nature and wildlife,",0,62420_200810
The Green Party will leave the old-line parties to fight for turf at the cutting edge of the status quo.,2,62110_200810
"Bring in mandatory vehicle emission standards for all vehicles sold in Canada, based on leading North American standards.",0,62320_200810
Streamline regulatory processes related to the mining industry.,0,62623_200601
"Invest in new municipal water and wastewater infrastructure,",0,62320_200810
It means help for our senior citizens and those who care for them.,0,62420_200406
"so that our belief in democracy, our spirit of generosity and our dedication to multilateral solutions are heard and recognized across the globe.",1,62420_200406
"Canada will work to include China, India, the United States and all other nations in Kyoto 2.",1,62110_200810
A re-elected Conservative Government led by Stephen Harper will require automatic inclusion for all serious sexual offences in the National Sex Offender Registry.,2,62623_200810
"Based on the recent decision by the Federal Court of Appeal that overruled the “safe third country” approach, abrogate the Safe Third Country Agreement with the United States so all refugee claimants are granted a hearing outside of Canada.",1,62320_200810
"Adequate housing also fosters stability in all aspects of life, particularly in school and work performance.",1,62420_200406
d) Subsidize private developers to include a percentage of affordable housing in their housing projects;,0,62110_200810
"Non-profit and co-operative homes for families and single individuals, including students.",1,62320_200810
Broad-based corporate income tax reductions:,2,62420_200810
"Our food security and safety is threatened directly by agribusiness, as factory farms crowd chickens, turkeys, cows and pigs into inhumane and unhygienic conditions creating the risk of serious health threats from toxic spinach to mad cow disease and avian flu.",1,62110_200810
"Once goods are returned to the manufacturer, the materials are better designed to be re-usable and recoverable.",0,62110_200810
The Green Party Government will support its claim for credit.,0,62110_200810
